Amacrine Cell (0)	TFAP2A, TFAP2B, TFAP2C, GAD1, GAD2, SLC6A9, C1QL1, C1QL2
glutamic acid decarboxylase 65 cell (1)
A8 bistratified small-field cell (2)
wide field cell (3)
semilunar type 1 cell (4)
semilunar type 3 cell (5)
semilunar cell (6)
starburst amacrine cell (7)
Bipolar Cell (8)	VSX2, VSX1, CABP5, OTX2, GRM6, PRKCA, TRPM1, GRIK1
blue cone bipolar cell (9)
Diffuse bipolar 1 (DB1) (10)
Diffuse bipolar 2 cell (11)
Diffuse bipolar 3a cell (12)
Diffuse bipolar 3b cell (13)
Diffuse bipolar 4 cell (14)
Diffuse bipolar 6 cell (15)
Flat midget bipolar cell (16)
invaginating bipolar cell (17)
ON Bipolar cell (18)
rod bipolar cell (19)
retinal cone cell (21)	ARR3, RCVRN, GNAT2, GNGT2, OPN1LW, PDE6H, GUCA1A, OPN1SW, OPN1MW
Endothelial Cell (22)	CLDN5, IGFBP7, COL4A1
Midget cell (23)
Parasol cell (24)
Ganglion cell (25)	RBPMS, POU4F1, THY1, SLC17A6, NEFL, NEFM, POU4F2, POU4F3, SNCG
primary lens fiber (26)
Horizontal Cell (27)	LHX1, ONECUT1, CALB1, ONECUT2
lens epithelial cell (28)
lens fiber cell (29)
mature fiber cell (32)
lens fiber cell (33)
lens fiber cell (34)
lens fiber cell (35)
microglial cell (36)
Muller glia (37)	RLBP1, GLUL, APOE, CRABP1, CLU, SLC1A3, DKK3, CRYM
Pericyte (38)	RGC5, MGP, KCNJ8, MYL9, COL4A1
retinal rod cell (39)	RHO, PDC, NRL, SAG, GNAT1, GNGT1, NR2E3, GNB1
retinal pigmented epithelial cell (40)
lens fiber cell (41)
corneal endothelial cell (43)
keratocyte (44)
telocyte (45)
corneal epithelial cell (46)
non-pigmented ciliary epithelial cell (48)
epithelial cell (49)
iris pigment epithelial cell (50)
pigmented ciliary epithelial cell (51)
