NK cell (150)	CD56, CD57, CD11c, NKG2D
dendritic cell (151)	HLA-DR, CD11c, CD123
innate lymphoid cell (152)	CD127, CD117, CD161
fibroblast (153)	Col6A1, Col6A2
nerve (154)	PDL1, CD56, PGP9.5
capillary endothelium (155)	CD31, CD34, CD36
lymphatic endothelium (156)	CD31, podoplanin
pericyte (157)	PDGFRB
adipocyte (158)	S100
fibroblast (159)	Col6A1, Col6A2
nerve (160)	S100, SOX10, PGP9.5
arteriole endothelium (161)	CD31, CD34, CD36
venule endothelium (162)	CD31, CD34, CD36
lymphatic endothelium (163)	CD31, podoplanin
pericyte (164)	PDGFRB
CD4+ T cell (165)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (166)	CD4, FOXP3, CD25
CD8+ T cell (167)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (168)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (169)	CD56, CD57, CD11c, NKG2D
dendritic cell (170)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (171)	LYVE-1
ILV high endothelial venule endothelium (172)	MADCAM1
pericyte (173)	PDGFRB
M cell (174)
B cell (175)	CD21, CD19, CD20, CD79a
nerve (176)	S100, SOX10, PGP9.5
ganglion (177)	peripherin, MAP-2
nerve (178)	S100, SOX10, PGP9.5
ganglion (179)	peripherin, MAP-2
nerve (180)	S100, SOX10, PGP9.5
ganglion (181)	peripherin, MAP-2
interstitial cell of Cajal (182)	CD117, CD34
muscle (183)	aSMA, smoothelin
fibroblast (184)	Col6A1, Col6A2
nerve (185)	S100, SOX10, PGP9.5
arteriole endothelium (186)	CD31, CD34, CD36
venule endothelium (187)	CD31, CD34, CD36
lymphatic endothelium (188)	CD31, podoplanin
pericyte (189)	PDGFRB
interstitial cell of Cajal (190)	CD117, CD34
ganglion (191)	peripherin, MAP-2
nerve (192)	S100, SOX10, PGP9.5
fibroblast (193)	Col6A1, Col6A2
arteriole endothelium (194)	CD31, CD34, CD36
venule endothelium (195)	CD31, CD34, CD36
lymphatic endothelium (196)	PDL1, CD56, PGP9.5
pericyte (197)	PDGFRB
muscle (198)	aSMA, smoothelin
fibroblast (199)	Col6A1, Col6A2
nerve (200)	S100, SOX10, PGP9.5
arteriole endothelium (201)	CD31, CD34, CD36
venule endothelium (202)	CD31, CD34, CD36
lymphatic endothelium (203)	CD31, podoplanin
pericyte (204)	CD31
fibroblast (205)	Col6A1, Col6A2
nerve (206)	S100, SOX10, PGP9.5
arteriole endothelium (207)	CD31, CD34, CD36
venule endothelium (208)	CD31, CD34, CD36
lymphatic endothelium (209)	CD31, podoplanin
adipocyte (210)	S100
pericyte (211)	PDGFRB
mesothelial cell (212)	keratin 8, keratin 18, calretinin
absorptive (213)	keratin 20, BEST4
goblet (214)	keratin 20, MUC2
epithelial stem cell (215)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (216)	defensin alpha 5
neuroendocrine (217)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (218)	keratin 20, BEST4
goblet (219)	keratin 20, MUC2
transient amplifying cell (220)	keratin 20
tuft cell (221)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (222)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (223)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (224)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (225)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (226)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (227)	CD11b, CD294
subepithelial membrane (228)	aSMA
pericryptal fibroblastic sheath (229)	aSMA
capillary endothelium (230)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (231)	PECAM1/CD31, podoplanin
pericyte (232)	PDGFRB
myofibroblast (233)	aSMA
fibroblast (234)	Col6A1, Col6A2
nerve/schwann cell (235)	S100, CD56, PGP9.5
ganglion (236)	peripherin, MAP-2
neuroendocrine cell (237)	chromogranin A, synaptophysin, INSM1
M cell (238)
B cell (239)	CD21, CD19, CD20, CD79a
CD4+ T cell (240)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (241)	CD4, FOXP3, CD25
CD8+ T cell (242)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (243)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (244)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (245)	LYVE-1
ILV high endothelial venule endothelium (246)	MADCAM1
B cell (247)	CD21, CD19, CD20, CD79a
plasma cell (248)	CD138
CD4+ T cell (249)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (250)	CD4, FOXP3, CD25
CD8+ T cell (251)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (252)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (253)	CD11b, CD294
mast cell (254)	CD117, MCT
neutrophil (normally intravascular only) (255)	CD15, CD16
NK cell (256)	CD56, CD57, CD11c, NKG2D
dendritic cell (257)	HLA-DR, CD11c, CD123
innate lymphoid cell (258)	CD127, CD117, CD161
fibroblast (259)	Col6A1, Col6A2
nerve (260)	PDL1, CD56, PGP9.5
capillary endothelium (261)	CD31, CD34, CD36
lymphatic endothelium (262)	CD31, podoplanin
pericyte (263)	PDGFRB
adipocyte (264)	S100
fibroblast (265)	Col6A1, Col6A2
nerve (266)	S100, SOX10, PGP9.5
arteriole endothelium (267)	CD31, CD34, CD36
venule endothelium (268)	CD31, CD34, CD36
lymphatic endothelium (269)	CD31, podoplanin
pericyte (270)	PDGFRB
CD4+ T cell (271)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (272)	CD4, FOXP3, CD25
CD8+ T cell (273)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (274)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (275)	CD56, CD57, CD11c, NKG2D
dendritic cell (276)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (277)	LYVE-1
ILV high endothelial venule endothelium (278)	MADCAM1
pericyte (279)	PDGFRB
M cell (280)
B cell (281)	CD21, CD19, CD20, CD79a
nerve (282)	S100, SOX10, PGP9.5
ganglion (283)	peripherin, MAP-2
nerve (284)	S100, SOX10, PGP9.5
ganglion (285)	peripherin, MAP-2
nerve (286)	S100, SOX10, PGP9.5
ganglion (287)	peripherin, MAP-2
interstitial cell of Cajal (288)	CD117, CD34
muscle (289)	aSMA, smoothelin
fibroblast (290)	Col6A1, Col6A2
nerve (291)	S100, SOX10, PGP9.5
arteriole endothelium (292)	CD31, CD34, CD36
venule endothelium (293)	CD31, CD34, CD36
lymphatic endothelium (294)	CD31, podoplanin
pericyte (295)	PDGFRB
interstitial cell of Cajal (296)	CD117, CD34
ganglion (297)	peripherin, MAP-2
nerve (298)	S100, SOX10, PGP9.5
fibroblast (299)	Col6A1, Col6A2
arteriole endothelium (300)	CD31, CD34, CD36
venule endothelium (301)	CD31, CD34, CD36
lymphatic endothelium (302)	PDL1, CD56, PGP9.5
pericyte (303)	PDGFRB
muscle (304)	aSMA, smoothelin
fibroblast (305)	Col6A1, Col6A2
nerve (306)	S100, SOX10, PGP9.5
arteriole endothelium (307)	CD31, CD34, CD36
venule endothelium (308)	CD31, CD34, CD36
lymphatic endothelium (309)	CD31, podoplanin
pericyte (310)	CD31
fibroblast (311)	Col6A1, Col6A2
nerve (312)	S100, SOX10, PGP9.5
arteriole endothelium (313)	CD31, CD34, CD36
venule endothelium (314)	CD31, CD34, CD36
lymphatic endothelium (315)	CD31, podoplanin
adipocyte (316)	S100
pericyte (317)	PDGFRB
mesothelial cell (318)	keratin 8, keratin 18, calretinin
absorptive (319)	keratin 20, BEST4
goblet (320)	keratin 20, MUC2
epithelial stem cell (321)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (322)	defensin alpha 5
neuroendocrine (323)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (324)	keratin 20, BEST4
goblet (325)	keratin 20, MUC2
transient amplifying cell (326)	keratin 20
tuft cell (327)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (328)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (329)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (330)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (331)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (332)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (333)	CD11b, CD294
subepithelial membrane (334)	aSMA
pericryptal fibroblastic sheath (335)	aSMA
capillary endothelium (336)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (337)	PECAM1/CD31, podoplanin
pericyte (338)	PDGFRB
myofibroblast (339)	aSMA
fibroblast (340)	Col6A1, Col6A2
nerve/schwann cell (341)	S100, CD56, PGP9.5
ganglion (342)	peripherin, MAP-2
neuroendocrine cell (343)	chromogranin A, synaptophysin, INSM1
M cell (344)
B cell (345)	CD21, CD19, CD20, CD79a
CD4+ T cell (346)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (347)	CD4, FOXP3, CD25
CD8+ T cell (348)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (349)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (350)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (351)	LYVE-1
ILV high endothelial venule endothelium (352)	MADCAM1
B cell (353)	CD21, CD19, CD20, CD79a
plasma cell (354)	CD138
CD4+ T cell (355)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (356)	CD4, FOXP3, CD25
CD8+ T cell (357)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (358)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (359)	CD11b, CD294
mast cell (360)	CD117, MCT
neutrophil (normally intravascular only) (361)	CD15, CD16
NK cell (362)	CD56, CD57, CD11c, NKG2D
dendritic cell (363)	HLA-DR, CD11c, CD123
innate lymphoid cell (364)	CD127, CD117, CD161
fibroblast (365)	Col6A1, Col6A2
nerve (366)	PDL1, CD56, PGP9.5
capillary endothelium (367)	CD31, CD34, CD36
lymphatic endothelium (368)	CD31, podoplanin
pericyte (369)	PDGFRB
adipocyte (370)	S100
fibroblast (371)	Col6A1, Col6A2
nerve (372)	S100, SOX10, PGP9.5
arteriole endothelium (373)	CD31, CD34, CD36
venule endothelium (374)	CD31, CD34, CD36
lymphatic endothelium (375)	CD31, podoplanin
pericyte (376)	PDGFRB
CD4+ T cell (377)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (378)	CD4, FOXP3, CD25
CD8+ T cell (379)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (380)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (381)	CD56, CD57, CD11c, NKG2D
dendritic cell (382)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (383)	LYVE-1
ILV high endothelial venule endothelium (384)	MADCAM1
pericyte (385)	PDGFRB
M cell (386)
B cell (387)	CD21, CD19, CD20, CD79a
nerve (388)	S100, SOX10, PGP9.5
ganglion (389)	peripherin, MAP-2
nerve (390)	S100, SOX10, PGP9.5
ganglion (391)	peripherin, MAP-2
nerve (392)	S100, SOX10, PGP9.5
ganglion (393)	peripherin, MAP-2
interstitial cell of Cajal (394)	CD117, CD34
muscle (395)	aSMA, smoothelin
fibroblast (396)	Col6A1, Col6A2
nerve (397)	S100, SOX10, PGP9.5
arteriole endothelium (398)	CD31, CD34, CD36
venule endothelium (399)	CD31, CD34, CD36
lymphatic endothelium (400)	CD31, podoplanin
pericyte (401)	PDGFRB
interstitial cell of Cajal (402)	CD117, CD34
ganglion (403)	peripherin, MAP-2
nerve (404)	S100, SOX10, PGP9.5
fibroblast (405)	Col6A1, Col6A2
arteriole endothelium (406)	CD31, CD34, CD36
venule endothelium (407)	CD31, CD34, CD36
lymphatic endothelium (408)	PDL1, CD56, PGP9.5
pericyte (409)	PDGFRB
muscle (410)	aSMA, smoothelin
fibroblast (411)	Col6A1, Col6A2
nerve (412)	S100, SOX10, PGP9.5
arteriole endothelium (413)	CD31, CD34, CD36
venule endothelium (414)	CD31, CD34, CD36
lymphatic endothelium (415)	CD31, podoplanin
pericyte (416)	CD31
fibroblast (417)	Col6A1, Col6A2
nerve (418)	S100, SOX10, PGP9.5
arteriole endothelium (419)	CD31, CD34, CD36
venule endothelium (420)	CD31, CD34, CD36
lymphatic endothelium (421)	CD31, podoplanin
adipocyte (422)	S100
pericyte (423)	PDGFRB
smooth muscle (424)	aSMA
smooth muscle (425)	aSMA
smooth muscle (426)	aSMA
mesothelial cell (427)	keratin 8, keratin 18, calretinin
absorptive (428)	keratin 20, BEST4
goblet (429)	keratin 20, MUC2
epithelial stem cell (430)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (431)	defensin alpha 5
neuroendocrine (432)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (433)	keratin 20, BEST4
goblet (434)	keratin 20, MUC2
transient amplifying cell (435)	keratin 20
tuft cell (436)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (437)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (438)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (439)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (440)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (441)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (442)	CD11b, CD294
subepithelial membrane (443)	aSMA
pericryptal fibroblastic sheath (444)	aSMA
capillary endothelium (445)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (446)	PECAM1/CD31, podoplanin
pericyte (447)	PDGFRB
myofibroblast (448)	aSMA
fibroblast (449)	Col6A1, Col6A2
nerve/schwann cell (450)	S100, CD56, PGP9.5
ganglion (451)	peripherin, MAP-2
neuroendocrine cell (452)	chromogranin A, synaptophysin, INSM1
M cell (453)
B cell (454)	CD21, CD19, CD20, CD79a
CD4+ T cell (455)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (456)	CD4, FOXP3, CD25
CD8+ T cell (457)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (458)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (459)	CD56, CD57, CD11c, NKG2D
ILF lymphatic endothelium (460)	LYVE-1
ILV high endothelial venule endothelium (461)	MADCAM1
B cell (462)	CD21, CD19, CD20, CD79a
plasma cell (463)	CD138
CD4+ T cell (464)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
regulatory CD4+ T cell (465)	CD4, FOXP3, CD25
CD8+ T cell (466)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (467)	HLA-DR, CD163, CD206, CD11b, CD68
eosinophil (468)	CD11b, CD294
mast cell (469)	CD117, MCT
neutrophil (normally intravascular only) (470)	CD15, CD16
NK cell (471)	CD56, CD57, CD11c, NKG2D
dendritic cell (472)	HLA-DR, CD11c, CD123
innate lymphoid cell (473)	CD127, CD117, CD161
fibroblast (474)	Col6A1, Col6A2
nerve (475)	PDL1, CD56, PGP9.5
capillary endothelium (476)	CD31, CD34, CD36
lymphatic endothelium (477)	CD31, podoplanin
pericyte (478)	PDGFRB
adipocyte (479)	S100
fibroblast (480)	Col6A1, Col6A2
nerve (481)	S100, SOX10, PGP9.5
arteriole endothelium (482)	CD31, CD34, CD36
venule endothelium (483)	CD31, CD34, CD36
lymphatic endothelium (484)	CD31, podoplanin
pericyte (485)	PDGFRB
CD4+ T cell (486)	CD3, CD7, CD2, CD5, CD4
regulatory CD4+ T cell (487)	CD4, FOXP3, CD25
CD8+ T cell (488)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
macrophage (489)	HLA-DR, CD163, CD206, CD11b, CD68
NK cell (490)	CD56, CD57, CD11c, NKG2D
dendritic cell (491)	HLA-DR, CD11c, CD123
ILF lymphatic endothelium (492)	LYVE-1
ILV high endothelial venule endothelium (493)	MADCAM1
pericyte (494)	PDGFRB
M cell (495)
B cell (496)	CD21, CD19, CD20, CD79a
nerve (497)	S100, SOX10, PGP9.5
ganglion (498)	peripherin, MAP-2
nerve (499)	S100, SOX10, PGP9.5
ganglion (500)	peripherin, MAP-2
nerve (501)	S100, SOX10, PGP9.5
ganglion (502)	peripherin, MAP-2
interstitial cell of Cajal (503)	CD117, CD34
muscle (504)	aSMA, smoothelin
fibroblast (505)	Col6A1, Col6A2
nerve (506)	S100, SOX10, PGP9.5
arteriole endothelium (507)	CD31, CD34, CD36
venule endothelium (508)	CD31, CD34, CD36
lymphatic endothelium (509)	CD31, podoplanin
pericyte (510)	PDGFRB
interstitial cell of Cajal (511)	CD117, CD34
ganglion (512)	peripherin, MAP-2
nerve (513)	S100, SOX10, PGP9.5
fibroblast (514)	Col6A1, Col6A2
arteriole endothelium (515)	CD31, CD34, CD36
venule endothelium (516)	CD31, CD34, CD36
lymphatic endothelium (517)	PDL1, CD56, PGP9.5
pericyte (518)	PDGFRB
muscle (519)	aSMA, smoothelin
fibroblast (520)	Col6A1, Col6A2
nerve (521)	S100, SOX10, PGP9.5
arteriole endothelium (522)	CD31, CD34, CD36
venule endothelium (523)	CD31, CD34, CD36
lymphatic endothelium (524)	CD31, podoplanin
pericyte (525)	CD31
fibroblast (526)	Col6A1, Col6A2
nerve (527)	S100, SOX10, PGP9.5
arteriole endothelium (528)	CD31, CD34, CD36
venule endothelium (529)	CD31, CD34, CD36
lymphatic endothelium (530)	CD31, podoplanin
adipocyte (531)	S100
pericyte (532)	PDGFRB
smooth muscle (533)	aSMA
smooth muscle (534)	aSMA
smooth muscle (535)	aSMA
mesothelial cell (536)	keratin 8, keratin 18, calretinin
absorptive (537)	keratin 20, BEST4
goblet (538)	keratin 20, MUC2
epithelial stem cell (539)	RGMB, SOX9, CD44, Lgr5, LRIG1, SMOC2
Paneth (540)	defensin alpha 5
neuroendocrine (541)	chromogranin A, synaptophysin, INSM1, INSL5
absorptive (542)	keratin 20, BEST4
goblet (543)	keratin 20, MUC2
transient amplifying cell (544)	keratin 20
tuft cell (545)	keratin 20, DCLK1, TRPM5, POU2F3, PTGS1
surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte (546)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ lymphocyte gamma/delta (547)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte (548)	CD3, CD7, CD2, CD5, CD3-TCR, CD8
surface intraepithelial CD4+ lymphocyte (549)	CD3, CD7, CD2, CD5, CD3-TCR, CD4
surface intraepithelial CD4-CD8- lymphocyte alpha/beta (550)	CD3, CD7, CD2, CD5, CD3-TCR
eosinophil (551)	CD11b, CD294
subepithelial membrane (552)	aSMA
pericryptal fibroblastic sheath (553)	aSMA
capillary endothelium (554)	PECAM1/CD31, CD34, CD36
lymphatic endothelium (555)	PECAM1/CD31, podoplanin
pericyte (556)	PDGFRB
myofibroblast (557)	aSMA
fibroblast (558)	Col6A1, Col6A2
nerve/schwann cell (559)	S100, CD56, PGP9.5
ganglion (560)	peripherin, MAP-2
